"intercept","env_range","lat_range","sim","fit_model","job"
-2.5,30,10,42,"youngman",6513
-4.5,50,10,42,"youngman",6514
-3.5,50,10,42,"youngman",6515
-2.5,50,10,42,"youngman",6516
-4.5,10,30,42,"youngman",6517
-3.5,10,30,42,"youngman",6518
-2.5,10,30,42,"youngman",6519
-4.5,30,30,42,"youngman",6520
-3.5,30,30,42,"youngman",6521
-2.5,30,30,42,"youngman",6522
-4.5,50,30,42,"youngman",6523
-3.5,50,30,42,"youngman",6524
-2.5,50,30,42,"youngman",6525
-4.5,10,50,42,"youngman",6526
-3.5,10,50,42,"youngman",6527
-2.5,10,50,42,"youngman",6528
-4.5,30,50,42,"youngman",6529
-3.5,30,50,42,"youngman",6530
-2.5,30,50,42,"youngman",6531
-4.5,50,50,42,"youngman",6532
-3.5,50,50,42,"youngman",6533
-2.5,50,50,42,"youngman",6534
-4.5,10,10,43,"youngman",6535
-3.5,10,10,43,"youngman",6536
-2.5,10,10,43,"youngman",6537
-4.5,30,10,43,"youngman",6538
-3.5,30,10,43,"youngman",6539
-2.5,30,10,43,"youngman",6540
-4.5,50,10,43,"youngman",6541
-3.5,50,10,43,"youngman",6542
-2.5,50,10,43,"youngman",6543
-4.5,10,30,43,"youngman",6544
-3.5,10,30,43,"youngman",6545
-2.5,10,30,43,"youngman",6546
-4.5,30,30,43,"youngman",6547
-3.5,30,30,43,"youngman",6548
-2.5,30,30,43,"youngman",6549
-4.5,50,30,43,"youngman",6550
-3.5,50,30,43,"youngman",6551
-2.5,50,30,43,"youngman",6552
-4.5,10,50,43,"youngman",6553
-3.5,10,50,43,"youngman",6554
-2.5,10,50,43,"youngman",6555
-4.5,30,50,43,"youngman",6556
-3.5,30,50,43,"youngman",6557
-2.5,30,50,43,"youngman",6558
-4.5,50,50,43,"youngman",6559
-3.5,50,50,43,"youngman",6560
-2.5,50,50,43,"youngman",6561
-4.5,10,10,44,"youngman",6562
-3.5,10,10,44,"youngman",6563
-2.5,10,10,44,"youngman",6564
-4.5,30,10,44,"youngman",6565
-3.5,30,10,44,"youngman",6566
-2.5,30,10,44,"youngman",6567
-4.5,50,10,44,"youngman",6568
-3.5,50,10,44,"youngman",6569
-2.5,50,10,44,"youngman",6570
-4.5,10,30,44,"youngman",6571
-3.5,10,30,44,"youngman",6572
-2.5,10,30,44,"youngman",6573
-4.5,30,30,44,"youngman",6574
-3.5,30,30,44,"youngman",6575
-2.5,30,30,44,"youngman",6576
-4.5,50,30,44,"youngman",6577
-3.5,50,30,44,"youngman",6578
-2.5,50,30,44,"youngman",6579
-4.5,10,50,44,"youngman",6580
-3.5,10,50,44,"youngman",6581
-2.5,10,50,44,"youngman",6582
-4.5,30,50,44,"youngman",6583
-3.5,30,50,44,"youngman",6584
-2.5,30,50,44,"youngman",6585
-4.5,50,50,44,"youngman",6586
-3.5,50,50,44,"youngman",6587
-2.5,50,50,44,"youngman",6588
-4.5,10,10,45,"youngman",6589
-3.5,10,10,45,"youngman",6590
-2.5,10,10,45,"youngman",6591
-4.5,30,10,45,"youngman",6592
-3.5,30,10,45,"youngman",6593
-2.5,30,10,45,"youngman",6594
-4.5,50,10,45,"youngman",6595
-3.5,50,10,45,"youngman",6596
-2.5,50,10,45,"youngman",6597
-4.5,10,30,45,"youngman",6598
-3.5,10,30,45,"youngman",6599
-2.5,10,30,45,"youngman",6600
-4.5,30,30,45,"youngman",6601
-3.5,30,30,45,"youngman",6602
-2.5,30,30,45,"youngman",6603
-4.5,50,30,45,"youngman",6604
-3.5,50,30,45,"youngman",6605
-2.5,50,30,45,"youngman",6606
-4.5,10,50,45,"youngman",6607
-3.5,10,50,45,"youngman",6608
-2.5,10,50,45,"youngman",6609
-4.5,30,50,45,"youngman",6610
-3.5,30,50,45,"youngman",6611
-2.5,30,50,45,"youngman",6612
-4.5,50,50,45,"youngman",6613
-3.5,50,50,45,"youngman",6614
-2.5,50,50,45,"youngman",6615
-4.5,10,10,46,"youngman",6616
-3.5,10,10,46,"youngman",6617
-2.5,10,10,46,"youngman",6618
-4.5,30,10,46,"youngman",6619
-3.5,30,10,46,"youngman",6620
-2.5,30,10,46,"youngman",6621
-4.5,50,10,46,"youngman",6622
-3.5,50,10,46,"youngman",6623
-2.5,50,10,46,"youngman",6624
-4.5,10,30,46,"youngman",6625
-3.5,10,30,46,"youngman",6626
-2.5,10,30,46,"youngman",6627
-4.5,30,30,46,"youngman",6628
-3.5,30,30,46,"youngman",6629
-2.5,30,30,46,"youngman",6630
-4.5,50,30,46,"youngman",6631
-3.5,50,30,46,"youngman",6632
-2.5,50,30,46,"youngman",6633
-4.5,10,50,46,"youngman",6634
-3.5,10,50,46,"youngman",6635
-2.5,10,50,46,"youngman",6636
-4.5,30,50,46,"youngman",6637
-3.5,30,50,46,"youngman",6638
-2.5,30,50,46,"youngman",6639
-4.5,50,50,46,"youngman",6640
-3.5,50,50,46,"youngman",6641
-2.5,50,50,46,"youngman",6642
-4.5,10,10,47,"youngman",6643
-3.5,10,10,47,"youngman",6644
-2.5,10,10,47,"youngman",6645
-4.5,30,10,47,"youngman",6646
-3.5,30,10,47,"youngman",6647
-2.5,30,10,47,"youngman",6648
-4.5,50,10,47,"youngman",6649
-3.5,50,10,47,"youngman",6650
-2.5,50,10,47,"youngman",6651
-4.5,10,30,47,"youngman",6652
-3.5,10,30,47,"youngman",6653
-2.5,10,30,47,"youngman",6654
-4.5,30,30,47,"youngman",6655
-3.5,30,30,47,"youngman",6656
-2.5,30,30,47,"youngman",6657
-4.5,50,30,47,"youngman",6658
-3.5,50,30,47,"youngman",6659
-2.5,50,30,47,"youngman",6660
-4.5,10,50,47,"youngman",6661
-3.5,10,50,47,"youngman",6662
-2.5,10,50,47,"youngman",6663
-4.5,30,50,47,"youngman",6664
-3.5,30,50,47,"youngman",6665
-2.5,30,50,47,"youngman",6666
-4.5,50,50,47,"youngman",6667
-3.5,50,50,47,"youngman",6668
-2.5,50,50,47,"youngman",6669
-4.5,10,10,48,"youngman",6670
-3.5,10,10,48,"youngman",6671
-2.5,10,10,48,"youngman",6672
-4.5,30,10,48,"youngman",6673
-3.5,30,10,48,"youngman",6674
-2.5,30,10,48,"youngman",6675
-4.5,50,10,48,"youngman",6676
-3.5,50,10,48,"youngman",6677
-2.5,50,10,48,"youngman",6678
-4.5,10,30,48,"youngman",6679
-3.5,10,30,48,"youngman",6680
-2.5,10,30,48,"youngman",6681
-4.5,30,30,48,"youngman",6682
-3.5,30,30,48,"youngman",6683
-2.5,30,30,48,"youngman",6684
-4.5,50,30,48,"youngman",6685
-3.5,50,30,48,"youngman",6686
-2.5,50,30,48,"youngman",6687
-4.5,10,50,48,"youngman",6688
-3.5,10,50,48,"youngman",6689
-2.5,10,50,48,"youngman",6690
-4.5,30,50,48,"youngman",6691
-3.5,30,50,48,"youngman",6692
-2.5,30,50,48,"youngman",6693
-4.5,50,50,48,"youngman",6694
-3.5,50,50,48,"youngman",6695
-2.5,50,50,48,"youngman",6696
-4.5,10,10,49,"youngman",6697
-3.5,10,10,49,"youngman",6698
-2.5,10,10,49,"youngman",6699
-4.5,30,10,49,"youngman",6700
-3.5,30,10,49,"youngman",6701
-2.5,30,10,49,"youngman",6702
-4.5,50,10,49,"youngman",6703
-3.5,50,10,49,"youngman",6704
-2.5,50,10,49,"youngman",6705
-4.5,10,30,49,"youngman",6706
-3.5,10,30,49,"youngman",6707
-2.5,10,30,49,"youngman",6708
-4.5,30,30,49,"youngman",6709
-3.5,30,30,49,"youngman",6710
-2.5,30,30,49,"youngman",6711
-4.5,50,30,49,"youngman",6712
-3.5,50,30,49,"youngman",6713
-2.5,50,30,49,"youngman",6714
-4.5,10,50,49,"youngman",6715
-3.5,10,50,49,"youngman",6716
-2.5,10,50,49,"youngman",6717
-4.5,30,50,49,"youngman",6718
-3.5,30,50,49,"youngman",6719
-2.5,30,50,49,"youngman",6720
-4.5,50,50,49,"youngman",6721
-3.5,50,50,49,"youngman",6722
-2.5,50,50,49,"youngman",6723
-4.5,10,10,50,"youngman",6724
-3.5,10,10,50,"youngman",6725
-2.5,10,10,50,"youngman",6726
-4.5,30,10,50,"youngman",6727
-3.5,30,10,50,"youngman",6728
-2.5,30,10,50,"youngman",6729
-4.5,50,10,50,"youngman",6730
-3.5,50,10,50,"youngman",6731
-2.5,50,10,50,"youngman",6732
-4.5,10,30,50,"youngman",6733
-3.5,10,30,50,"youngman",6734
-2.5,10,30,50,"youngman",6735
-4.5,30,30,50,"youngman",6736
-3.5,30,30,50,"youngman",6737
-2.5,30,30,50,"youngman",6738
-4.5,50,30,50,"youngman",6739
-3.5,50,30,50,"youngman",6740
-2.5,50,30,50,"youngman",6741
-4.5,10,50,50,"youngman",6742
-3.5,10,50,50,"youngman",6743
-2.5,10,50,50,"youngman",6744
-4.5,30,50,50,"youngman",6745
-3.5,30,50,50,"youngman",6746
-2.5,30,50,50,"youngman",6747
-4.5,50,50,50,"youngman",6748
-3.5,50,50,50,"youngman",6749
-2.5,50,50,50,"youngman",6750
-4.5,10,10,51,"youngman",6751
-3.5,10,10,51,"youngman",6752
-2.5,10,10,51,"youngman",6753
-4.5,30,10,51,"youngman",6754
-3.5,30,10,51,"youngman",6755
-2.5,30,10,51,"youngman",6756
-4.5,50,10,51,"youngman",6757
-3.5,50,10,51,"youngman",6758
-2.5,50,10,51,"youngman",6759
-4.5,10,30,51,"youngman",6760
-3.5,10,30,51,"youngman",6761
-2.5,10,30,51,"youngman",6762
-4.5,30,30,51,"youngman",6763
-3.5,30,30,51,"youngman",6764
-2.5,30,30,51,"youngman",6765
-4.5,50,30,51,"youngman",6766
-3.5,50,30,51,"youngman",6767
-2.5,50,30,51,"youngman",6768
-4.5,10,50,51,"youngman",6769
-3.5,10,50,51,"youngman",6770
-2.5,10,50,51,"youngman",6771
-4.5,30,50,51,"youngman",6772
-3.5,30,50,51,"youngman",6773
-2.5,30,50,51,"youngman",6774
-4.5,50,50,51,"youngman",6775
-3.5,50,50,51,"youngman",6776
-2.5,50,50,51,"youngman",6777
-4.5,10,10,52,"youngman",6778
-3.5,10,10,52,"youngman",6779
-2.5,10,10,52,"youngman",6780
-4.5,30,10,52,"youngman",6781
-3.5,30,10,52,"youngman",6782
-2.5,30,10,52,"youngman",6783
-4.5,50,10,52,"youngman",6784
-3.5,50,10,52,"youngman",6785
-2.5,50,10,52,"youngman",6786
-4.5,10,30,52,"youngman",6787
-3.5,10,30,52,"youngman",6788
-2.5,10,30,52,"youngman",6789
-4.5,30,30,52,"youngman",6790
-3.5,30,30,52,"youngman",6791
-2.5,30,30,52,"youngman",6792
-4.5,50,30,52,"youngman",6793
-3.5,50,30,52,"youngman",6794
-2.5,50,30,52,"youngman",6795
-4.5,10,50,52,"youngman",6796
-3.5,10,50,52,"youngman",6797
-2.5,10,50,52,"youngman",6798
-4.5,30,50,52,"youngman",6799
-3.5,30,50,52,"youngman",6800
-2.5,30,50,52,"youngman",6801
-4.5,50,50,52,"youngman",6802
-3.5,50,50,52,"youngman",6803
-2.5,50,50,52,"youngman",6804
-4.5,10,10,53,"youngman",6805
-3.5,10,10,53,"youngman",6806
-2.5,10,10,53,"youngman",6807
-4.5,30,10,53,"youngman",6808
-3.5,30,10,53,"youngman",6809
-2.5,30,10,53,"youngman",6810
-4.5,50,10,53,"youngman",6811
-3.5,50,10,53,"youngman",6812
-2.5,50,10,53,"youngman",6813
-4.5,10,30,53,"youngman",6814
-3.5,10,30,53,"youngman",6815
-2.5,10,30,53,"youngman",6816
-4.5,30,30,53,"youngman",6817
-3.5,30,30,53,"youngman",6818
-2.5,30,30,53,"youngman",6819
-4.5,50,30,53,"youngman",6820
-3.5,50,30,53,"youngman",6821
-2.5,50,30,53,"youngman",6822
-4.5,10,50,53,"youngman",6823
-3.5,10,50,53,"youngman",6824
-2.5,10,50,53,"youngman",6825
-4.5,30,50,53,"youngman",6826
-3.5,30,50,53,"youngman",6827
-2.5,30,50,53,"youngman",6828
-4.5,50,50,53,"youngman",6829
-3.5,50,50,53,"youngman",6830
-2.5,50,50,53,"youngman",6831
-4.5,10,10,54,"youngman",6832
-3.5,10,10,54,"youngman",6833
-2.5,10,10,54,"youngman",6834
-4.5,30,10,54,"youngman",6835
-3.5,30,10,54,"youngman",6836
-2.5,30,10,54,"youngman",6837
-4.5,50,10,54,"youngman",6838
-3.5,50,10,54,"youngman",6839
-2.5,50,10,54,"youngman",6840
-4.5,10,30,54,"youngman",6841
-3.5,10,30,54,"youngman",6842
-2.5,10,30,54,"youngman",6843
-4.5,30,30,54,"youngman",6844
-3.5,30,30,54,"youngman",6845
-2.5,30,30,54,"youngman",6846
-4.5,50,30,54,"youngman",6847
-3.5,50,30,54,"youngman",6848
-2.5,50,30,54,"youngman",6849
-4.5,10,50,54,"youngman",6850
-3.5,10,50,54,"youngman",6851
-2.5,10,50,54,"youngman",6852
-4.5,30,50,54,"youngman",6853
-3.5,30,50,54,"youngman",6854
-2.5,30,50,54,"youngman",6855
-4.5,50,50,54,"youngman",6856
-3.5,50,50,54,"youngman",6857
-2.5,50,50,54,"youngman",6858
-4.5,10,10,55,"youngman",6859
-3.5,10,10,55,"youngman",6860
-2.5,10,10,55,"youngman",6861
-4.5,30,10,55,"youngman",6862
-3.5,30,10,55,"youngman",6863
-2.5,30,10,55,"youngman",6864
-4.5,50,10,55,"youngman",6865
-3.5,50,10,55,"youngman",6866
-2.5,50,10,55,"youngman",6867
-4.5,10,30,55,"youngman",6868
-3.5,10,30,55,"youngman",6869
-2.5,10,30,55,"youngman",6870
-4.5,30,30,55,"youngman",6871
-3.5,30,30,55,"youngman",6872
-2.5,30,30,55,"youngman",6873
-4.5,50,30,55,"youngman",6874
-3.5,50,30,55,"youngman",6875
-2.5,50,30,55,"youngman",6876
-4.5,10,50,55,"youngman",6877
-3.5,10,50,55,"youngman",6878
-2.5,10,50,55,"youngman",6879
-4.5,30,50,55,"youngman",6880
-3.5,30,50,55,"youngman",6881
-2.5,30,50,55,"youngman",6882
-4.5,50,50,55,"youngman",6883
-3.5,50,50,55,"youngman",6884
-2.5,50,50,55,"youngman",6885
-4.5,10,10,56,"youngman",6886
-3.5,10,10,56,"youngman",6887
-2.5,10,10,56,"youngman",6888
-4.5,30,10,56,"youngman",6889
-3.5,30,10,56,"youngman",6890
-2.5,30,10,56,"youngman",6891
-4.5,50,10,56,"youngman",6892
-3.5,50,10,56,"youngman",6893
-2.5,50,10,56,"youngman",6894
-4.5,10,30,56,"youngman",6895
-3.5,10,30,56,"youngman",6896
-2.5,10,30,56,"youngman",6897
-4.5,30,30,56,"youngman",6898
-3.5,30,30,56,"youngman",6899
-2.5,30,30,56,"youngman",6900
-4.5,50,30,56,"youngman",6901
-3.5,50,30,56,"youngman",6902
-2.5,50,30,56,"youngman",6903
-4.5,10,50,56,"youngman",6904
-3.5,10,50,56,"youngman",6905
-2.5,10,50,56,"youngman",6906
-4.5,30,50,56,"youngman",6907
-3.5,30,50,56,"youngman",6908
-2.5,30,50,56,"youngman",6909
-4.5,50,50,56,"youngman",6910
-3.5,50,50,56,"youngman",6911
-2.5,50,50,56,"youngman",6912
-4.5,10,10,57,"youngman",6913
-3.5,10,10,57,"youngman",6914
-2.5,10,10,57,"youngman",6915
-4.5,30,10,57,"youngman",6916
-3.5,30,10,57,"youngman",6917
-2.5,30,10,57,"youngman",6918
-4.5,50,10,57,"youngman",6919
-3.5,50,10,57,"youngman",6920
-2.5,50,10,57,"youngman",6921
-4.5,10,30,57,"youngman",6922
-3.5,10,30,57,"youngman",6923
-2.5,10,30,57,"youngman",6924
-4.5,30,30,57,"youngman",6925
-3.5,30,30,57,"youngman",6926
-2.5,30,30,57,"youngman",6927
-4.5,50,30,57,"youngman",6928
-3.5,50,30,57,"youngman",6929
-2.5,50,30,57,"youngman",6930
-4.5,10,50,57,"youngman",6931
-3.5,10,50,57,"youngman",6932
-2.5,10,50,57,"youngman",6933
-4.5,30,50,57,"youngman",6934
-3.5,30,50,57,"youngman",6935
-2.5,30,50,57,"youngman",6936
-4.5,50,50,57,"youngman",6937
-3.5,50,50,57,"youngman",6938
-2.5,50,50,57,"youngman",6939
-4.5,10,10,58,"youngman",6940
-3.5,10,10,58,"youngman",6941
-2.5,10,10,58,"youngman",6942
-4.5,30,10,58,"youngman",6943
-3.5,30,10,58,"youngman",6944
-2.5,30,10,58,"youngman",6945
-4.5,50,10,58,"youngman",6946
-3.5,50,10,58,"youngman",6947
-2.5,50,10,58,"youngman",6948
-4.5,10,30,58,"youngman",6949
-3.5,10,30,58,"youngman",6950
-2.5,10,30,58,"youngman",6951
-4.5,30,30,58,"youngman",6952
-3.5,30,30,58,"youngman",6953
-2.5,30,30,58,"youngman",6954
-4.5,50,30,58,"youngman",6955
-3.5,50,30,58,"youngman",6956
-2.5,50,30,58,"youngman",6957
-4.5,10,50,58,"youngman",6958
-3.5,10,50,58,"youngman",6959
-2.5,10,50,58,"youngman",6960
-4.5,30,50,58,"youngman",6961
-3.5,30,50,58,"youngman",6962
-2.5,30,50,58,"youngman",6963
-4.5,50,50,58,"youngman",6964
-3.5,50,50,58,"youngman",6965
-2.5,50,50,58,"youngman",6966
-4.5,10,10,59,"youngman",6967
-3.5,10,10,59,"youngman",6968
-2.5,10,10,59,"youngman",6969
-4.5,30,10,59,"youngman",6970
-3.5,30,10,59,"youngman",6971
-2.5,30,10,59,"youngman",6972
-4.5,50,10,59,"youngman",6973
-3.5,50,10,59,"youngman",6974
-2.5,50,10,59,"youngman",6975
-4.5,10,30,59,"youngman",6976
-3.5,10,30,59,"youngman",6977
-2.5,10,30,59,"youngman",6978
-4.5,30,30,59,"youngman",6979
-3.5,30,30,59,"youngman",6980
-2.5,30,30,59,"youngman",6981
-4.5,50,30,59,"youngman",6982
-3.5,50,30,59,"youngman",6983
-2.5,50,30,59,"youngman",6984
-4.5,10,50,59,"youngman",6985
-3.5,10,50,59,"youngman",6986
-2.5,10,50,59,"youngman",6987
-4.5,30,50,59,"youngman",6988
-3.5,30,50,59,"youngman",6989
-2.5,30,50,59,"youngman",6990
-4.5,50,50,59,"youngman",6991
-3.5,50,50,59,"youngman",6992
-2.5,50,50,59,"youngman",6993
-4.5,10,10,60,"youngman",6994
-3.5,10,10,60,"youngman",6995
-2.5,10,10,60,"youngman",6996
-4.5,30,10,60,"youngman",6997
-3.5,30,10,60,"youngman",6998
-2.5,30,10,60,"youngman",6999
-4.5,50,10,60,"youngman",7000
-3.5,50,10,60,"youngman",7001
-2.5,50,10,60,"youngman",7002
-4.5,10,30,60,"youngman",7003
-3.5,10,30,60,"youngman",7004
-2.5,10,30,60,"youngman",7005
-4.5,30,30,60,"youngman",7006
-3.5,30,30,60,"youngman",7007
-2.5,30,30,60,"youngman",7008
-4.5,50,30,60,"youngman",7009
-3.5,50,30,60,"youngman",7010
-2.5,50,30,60,"youngman",7011
-4.5,10,50,60,"youngman",7012
-3.5,10,50,60,"youngman",7013
-2.5,10,50,60,"youngman",7014
-4.5,30,50,60,"youngman",7015
-3.5,30,50,60,"youngman",7016
-2.5,30,50,60,"youngman",7017
-4.5,50,50,60,"youngman",7018
-3.5,50,50,60,"youngman",7019
-2.5,50,50,60,"youngman",7020
-4.5,10,10,61,"youngman",7021
-3.5,10,10,61,"youngman",7022
-2.5,10,10,61,"youngman",7023
-4.5,30,10,61,"youngman",7024
-3.5,30,10,61,"youngman",7025
-2.5,30,10,61,"youngman",7026
-4.5,50,10,61,"youngman",7027
-3.5,50,10,61,"youngman",7028
-2.5,50,10,61,"youngman",7029
-4.5,10,30,61,"youngman",7030
-3.5,10,30,61,"youngman",7031
-2.5,10,30,61,"youngman",7032
-4.5,30,30,61,"youngman",7033
-3.5,30,30,61,"youngman",7034
-2.5,30,30,61,"youngman",7035
-4.5,50,30,61,"youngman",7036
-3.5,50,30,61,"youngman",7037
-2.5,50,30,61,"youngman",7038
-4.5,10,50,61,"youngman",7039
-3.5,10,50,61,"youngman",7040
-2.5,10,50,61,"youngman",7041
-4.5,30,50,61,"youngman",7042
-3.5,30,50,61,"youngman",7043
-2.5,30,50,61,"youngman",7044
-4.5,50,50,61,"youngman",7045
-3.5,50,50,61,"youngman",7046
-2.5,50,50,61,"youngman",7047
-4.5,10,10,62,"youngman",7048
-3.5,10,10,62,"youngman",7049
-2.5,10,10,62,"youngman",7050
-4.5,30,10,62,"youngman",7051
-3.5,30,10,62,"youngman",7052
-2.5,30,10,62,"youngman",7053
-4.5,50,10,62,"youngman",7054
-3.5,50,10,62,"youngman",7055
-2.5,50,10,62,"youngman",7056
-4.5,10,30,62,"youngman",7057
-3.5,10,30,62,"youngman",7058
-2.5,10,30,62,"youngman",7059
-4.5,30,30,62,"youngman",7060
-3.5,30,30,62,"youngman",7061
-2.5,30,30,62,"youngman",7062
-4.5,50,30,62,"youngman",7063
-3.5,50,30,62,"youngman",7064
-2.5,50,30,62,"youngman",7065
-4.5,10,50,62,"youngman",7066
-3.5,10,50,62,"youngman",7067
-2.5,10,50,62,"youngman",7068
-4.5,30,50,62,"youngman",7069
-3.5,30,50,62,"youngman",7070
-2.5,30,50,62,"youngman",7071
-4.5,50,50,62,"youngman",7072
-3.5,50,50,62,"youngman",7073
-2.5,50,50,62,"youngman",7074
-4.5,10,10,63,"youngman",7075
-3.5,10,10,63,"youngman",7076
-2.5,10,10,63,"youngman",7077
-4.5,30,10,63,"youngman",7078
-3.5,30,10,63,"youngman",7079
-2.5,30,10,63,"youngman",7080
-4.5,50,10,63,"youngman",7081
-3.5,50,10,63,"youngman",7082
-2.5,50,10,63,"youngman",7083
-4.5,10,30,63,"youngman",7084
-3.5,10,30,63,"youngman",7085
-2.5,10,30,63,"youngman",7086
-4.5,30,30,63,"youngman",7087
-3.5,30,30,63,"youngman",7088
-2.5,30,30,63,"youngman",7089
-4.5,50,30,63,"youngman",7090
-3.5,50,30,63,"youngman",7091
-2.5,50,30,63,"youngman",7092
-4.5,10,50,63,"youngman",7093
-3.5,10,50,63,"youngman",7094
-2.5,10,50,63,"youngman",7095
-4.5,30,50,63,"youngman",7096
-3.5,30,50,63,"youngman",7097
-2.5,30,50,63,"youngman",7098
-4.5,50,50,63,"youngman",7099
-3.5,50,50,63,"youngman",7100
-2.5,50,50,63,"youngman",7101
-4.5,10,10,64,"youngman",7102
-3.5,10,10,64,"youngman",7103
-2.5,10,10,64,"youngman",7104
-4.5,30,10,64,"youngman",7105
-3.5,30,10,64,"youngman",7106
-2.5,30,10,64,"youngman",7107
-4.5,50,10,64,"youngman",7108
-3.5,50,10,64,"youngman",7109
-2.5,50,10,64,"youngman",7110
-4.5,10,30,64,"youngman",7111
-3.5,10,30,64,"youngman",7112
-2.5,10,30,64,"youngman",7113
-4.5,30,30,64,"youngman",7114
-3.5,30,30,64,"youngman",7115
-2.5,30,30,64,"youngman",7116
-4.5,50,30,64,"youngman",7117
-3.5,50,30,64,"youngman",7118
-2.5,50,30,64,"youngman",7119
-4.5,10,50,64,"youngman",7120
-3.5,10,50,64,"youngman",7121
-2.5,10,50,64,"youngman",7122
-4.5,30,50,64,"youngman",7123
-3.5,30,50,64,"youngman",7124
-2.5,30,50,64,"youngman",7125
-4.5,50,50,64,"youngman",7126
-3.5,50,50,64,"youngman",7127
-2.5,50,50,64,"youngman",7128
-4.5,10,10,65,"youngman",7129
-3.5,10,10,65,"youngman",7130
-2.5,10,10,65,"youngman",7131
-4.5,30,10,65,"youngman",7132
-3.5,30,10,65,"youngman",7133
-2.5,30,10,65,"youngman",7134
-4.5,50,10,65,"youngman",7135
-3.5,50,10,65,"youngman",7136
-2.5,50,10,65,"youngman",7137
-4.5,10,30,65,"youngman",7138
-3.5,10,30,65,"youngman",7139
-2.5,10,30,65,"youngman",7140
-4.5,30,30,65,"youngman",7141
-3.5,30,30,65,"youngman",7142
-2.5,30,30,65,"youngman",7143
-4.5,50,30,65,"youngman",7144
-3.5,50,30,65,"youngman",7145
-2.5,50,30,65,"youngman",7146
-4.5,10,50,65,"youngman",7147
-3.5,10,50,65,"youngman",7148
-2.5,10,50,65,"youngman",7149
-4.5,30,50,65,"youngman",7150
-3.5,30,50,65,"youngman",7151
-2.5,30,50,65,"youngman",7152
-4.5,50,50,65,"youngman",7153
-3.5,50,50,65,"youngman",7154
-2.5,50,50,65,"youngman",7155
-4.5,10,10,66,"youngman",7156
-3.5,10,10,66,"youngman",7157
-2.5,10,10,66,"youngman",7158
-4.5,30,10,66,"youngman",7159
-3.5,30,10,66,"youngman",7160
-2.5,30,10,66,"youngman",7161
-4.5,50,10,66,"youngman",7162
-3.5,50,10,66,"youngman",7163
-2.5,50,10,66,"youngman",7164
-4.5,10,30,66,"youngman",7165
-3.5,10,30,66,"youngman",7166
-2.5,10,30,66,"youngman",7167
-4.5,30,30,66,"youngman",7168
-3.5,30,30,66,"youngman",7169
-2.5,30,30,66,"youngman",7170
-4.5,50,30,66,"youngman",7171
-3.5,50,30,66,"youngman",7172
-2.5,50,30,66,"youngman",7173
-4.5,10,50,66,"youngman",7174
-3.5,10,50,66,"youngman",7175
-2.5,10,50,66,"youngman",7176
-4.5,30,50,66,"youngman",7177
-3.5,30,50,66,"youngman",7178
-2.5,30,50,66,"youngman",7179
-4.5,50,50,66,"youngman",7180
-3.5,50,50,66,"youngman",7181
-2.5,50,50,66,"youngman",7182
-4.5,10,10,67,"youngman",7183
-3.5,10,10,67,"youngman",7184
-2.5,10,10,67,"youngman",7185
-4.5,30,10,67,"youngman",7186
-3.5,30,10,67,"youngman",7187
-2.5,30,10,67,"youngman",7188
-4.5,50,10,67,"youngman",7189
-3.5,50,10,67,"youngman",7190
-2.5,50,10,67,"youngman",7191
-4.5,10,30,67,"youngman",7192
-3.5,10,30,67,"youngman",7193
-2.5,10,30,67,"youngman",7194
-4.5,30,30,67,"youngman",7195
-3.5,30,30,67,"youngman",7196
-2.5,30,30,67,"youngman",7197
-4.5,50,30,67,"youngman",7198
-3.5,50,30,67,"youngman",7199
-2.5,50,30,67,"youngman",7200
-4.5,10,50,67,"youngman",7201
-3.5,10,50,67,"youngman",7202
-2.5,10,50,67,"youngman",7203
-4.5,30,50,67,"youngman",7204
-3.5,30,50,67,"youngman",7205
-2.5,30,50,67,"youngman",7206
-4.5,50,50,67,"youngman",7207
-3.5,50,50,67,"youngman",7208
-2.5,50,50,67,"youngman",7209
-4.5,10,10,68,"youngman",7210
-3.5,10,10,68,"youngman",7211
-2.5,10,10,68,"youngman",7212
-4.5,30,10,68,"youngman",7213
-3.5,30,10,68,"youngman",7214
-2.5,30,10,68,"youngman",7215
-4.5,50,10,68,"youngman",7216
-3.5,50,10,68,"youngman",7217
-2.5,50,10,68,"youngman",7218
-4.5,10,30,68,"youngman",7219
-3.5,10,30,68,"youngman",7220
-2.5,10,30,68,"youngman",7221
-4.5,30,30,68,"youngman",7222
-3.5,30,30,68,"youngman",7223
-2.5,30,30,68,"youngman",7224
-4.5,50,30,68,"youngman",7225
-3.5,50,30,68,"youngman",7226
-2.5,50,30,68,"youngman",7227
-4.5,10,50,68,"youngman",7228
-3.5,10,50,68,"youngman",7229
-2.5,10,50,68,"youngman",7230
-4.5,30,50,68,"youngman",7231
-3.5,30,50,68,"youngman",7232
-2.5,30,50,68,"youngman",7233
-4.5,50,50,68,"youngman",7234
-3.5,50,50,68,"youngman",7235
-2.5,50,50,68,"youngman",7236
-4.5,10,10,69,"youngman",7237
-3.5,10,10,69,"youngman",7238
-2.5,10,10,69,"youngman",7239
-4.5,30,10,69,"youngman",7240
-3.5,30,10,69,"youngman",7241
-2.5,30,10,69,"youngman",7242
-4.5,50,10,69,"youngman",7243
-3.5,50,10,69,"youngman",7244
-2.5,50,10,69,"youngman",7245
-4.5,10,30,69,"youngman",7246
-3.5,10,30,69,"youngman",7247
